ID,NAME,ALIAS,COVER,CATEGORIES,PUBLISHED_AT,MINUTE,SCORE,REGIONS
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
75,疯狂原始人,The Croods,https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2013-04-20,98,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
75,疯狂原始人,The Croods,https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2013-04-20,98,8.9,['美国']
76,阿凡达,Avatar,https://p1.meituan.net/movie/e540384dc6c9f63bdb27cc554588a77f44305.jpg@464w_644h_1e_1c,"['动作', '科幻', '冒险']",2010-01-04,162,8.9,"['美国', '英国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
75,疯狂原始人,The Croods,https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2013-04-20,98,8.9,['美国']
76,阿凡达,Avatar,https://p1.meituan.net/movie/e540384dc6c9f63bdb27cc554588a77f44305.jpg@464w_644h_1e_1c,"['动作', '科幻', '冒险']",2010-01-04,162,8.9,"['美国', '英国']"
77,哈尔的移动城堡,ハウルの動く城,https://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",2004-09-05,119,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
75,疯狂原始人,The Croods,https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2013-04-20,98,8.9,['美国']
76,阿凡达,Avatar,https://p1.meituan.net/movie/e540384dc6c9f63bdb27cc554588a77f44305.jpg@464w_644h_1e_1c,"['动作', '科幻', '冒险']",2010-01-04,162,8.9,"['美国', '英国']"
77,哈尔的移动城堡,ハウルの動く城,https://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",2004-09-05,119,8.9,['日本']
78,盗梦空间,Inception,https://p1.meituan.net/movie/d40efe1183f29d5900f5c60be3c8a89d339225.jpg@464w_644h_1e_1c,"['剧情', '科幻', '悬疑', '冒险']",2010-09-01,148,8.9,"['美国', '英国']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
75,疯狂原始人,The Croods,https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2013-04-20,98,8.9,['美国']
76,阿凡达,Avatar,https://p1.meituan.net/movie/e540384dc6c9f63bdb27cc554588a77f44305.jpg@464w_644h_1e_1c,"['动作', '科幻', '冒险']",2010-01-04,162,8.9,"['美国', '英国']"
77,哈尔的移动城堡,ハウルの動く城,https://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",2004-09-05,119,8.9,['日本']
78,盗梦空间,Inception,https://p1.meituan.net/movie/d40efe1183f29d5900f5c60be3c8a89d339225.jpg@464w_644h_1e_1c,"['剧情', '科幻', '悬疑', '冒险']",2010-09-01,148,8.9,"['美国', '英国']"
79,忠犬八公的故事,Hachi: A Dog's Tale,https://p0.meituan.net/movie/5f0a709378d6b567807aa9685610f818282136.jpg@464w_644h_1e_1c,['剧情'],2009-06-13,93,8.9,"['美国', '英国']"
71,当幸福来敲门,The Pursuit of Happyness,https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@464w_644h_1e_1c,"['剧情', '家庭', '传记']",2008-01-17,117,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
75,疯狂原始人,The Croods,https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2013-04-20,98,8.9,['美国']
76,阿凡达,Avatar,https://p1.meituan.net/movie/e540384dc6c9f63bdb27cc554588a77f44305.jpg@464w_644h_1e_1c,"['动作', '科幻', '冒险']",2010-01-04,162,8.9,"['美国', '英国']"
77,哈尔的移动城堡,ハウルの動く城,https://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",2004-09-05,119,8.9,['日本']
78,盗梦空间,Inception,https://p1.meituan.net/movie/d40efe1183f29d5900f5c60be3c8a89d339225.jpg@464w_644h_1e_1c,"['剧情', '科幻', '悬疑', '冒险']",2010-09-01,148,8.9,"['美国', '英国']"
79,忠犬八公的故事,Hachi: A Dog's Tale,https://p0.meituan.net/movie/5f0a709378d6b567807aa9685610f818282136.jpg@464w_644h_1e_1c,['剧情'],2009-06-13,93,8.9,"['美国', '英国']"
80,拯救大兵瑞恩,Saving Private Ryan,https://p1.meituan.net/movie/a2a287c77415dc1f85b04d288f7d63ab1089754.jpg@464w_644h_1e_1c,"['剧情', '历史', '战争']",1998-11-13,169,8.9,['美国']
72,幽灵公主,もののけ姫,https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",1998-05-01,134,8.9,['日本']
73,十二怒汉,12 Angry Men,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@464w_644h_1e_1c,['剧情'],1957-04-13,96,8.9,['美国']
74,搏击俱乐部,Fight Club,https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@464w_644h_1e_1c,"['剧情', '动作', '悬疑', '惊悚']",1999-09-10,139,8.9,"['美国', '德国']"
75,疯狂原始人,The Croods,https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2013-04-20,98,8.9,['美国']
76,阿凡达,Avatar,https://p1.meituan.net/movie/e540384dc6c9f63bdb27cc554588a77f44305.jpg@464w_644h_1e_1c,"['动作', '科幻', '冒险']",2010-01-04,162,8.9,"['美国', '英国']"
77,哈尔的移动城堡,ハウルの動く城,https://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",2004-09-05,119,8.9,['日本']
78,盗梦空间,Inception,https://p1.meituan.net/movie/d40efe1183f29d5900f5c60be3c8a89d339225.jpg@464w_644h_1e_1c,"['剧情', '科幻', '悬疑', '冒险']",2010-09-01,148,8.9,"['美国', '英国']"
79,忠犬八公的故事,Hachi: A Dog's Tale,https://p0.meituan.net/movie/5f0a709378d6b567807aa9685610f818282136.jpg@464w_644h_1e_1c,['剧情'],2009-06-13,93,8.9,"['美国', '英国']"
80,拯救大兵瑞恩,Saving Private Ryan,https://p1.meituan.net/movie/a2a287c77415dc1f85b04d288f7d63ab1089754.jpg@464w_644h_1e_1c,"['剧情', '历史', '战争']",1998-11-13,169,8.9,['美国']
81,活着,To Live,https://p0.meituan.net/movie/4c41068ef7608c1d4fbfbe6016e589f7204391.jpg@464w_644h_1e_1c,"['剧情', '家庭', '历史']",1994-05-17,132,9.0,"['中国大陆', '中国香港']"
